

==================================================================================================================================

2023-12-27 17:26:40.828699|INFO    |ClientUI      |1  |Resolve successful: 149.56.44.237:3002
2023-12-27 17:26:40.828699|INFO    |ClientUI      |1  |Initiating connection: 149.56.44.237:3002
2023-12-27 17:26:40.839697|DEVELOP |Windows Audio Session|   |DeviceDeleteList::wait_for_deletes - enter - DeviceDeleteList
2023-12-27 17:26:40.839697|DEVELOP |Windows Audio Session|   |DeviceDeleteList::wait_for_deletes - leave - DeviceDeleteList
2023-12-27 17:26:40.839697|DEBUG   |Windows Audio Session|   |WAS::openDevice-enter - {0.0.0.00000000}.{7e87e3c3-6a33-4554-9090-ea13d38d5d7c}
2023-12-27 17:26:40.846702|DEVELOP |Windows Audio Session|   |Mix Format: SRate:48000 Bitrate: 32 Channels: 2 - Alto-falantes (2- Trust GXT 363 headset)
2023-12-27 17:26:40.846702|DEVELOP |Windows Audio Session|   |Initializing with mix format. - Alto-falantes (2- Trust GXT 363 headset)
2023-12-27 17:26:40.866701|INFO    |Windows Audio Session|   |Initialized with 2 channels in 32bit, 48kHz. - Alto-falantes (2- Trust GXT 363 headset)
2023-12-27 17:26:40.866701|DEVELOP |Windows Audio Session|   |WAS Buffer size: 1056 - Alto-falantes (2- Trust GXT 363 headset)
2023-12-27 17:26:40.866701|DEBUG   |Windows Audio Session|   |WAS::openDevice-leave - {0.0.0.00000000}.{7e87e3c3-6a33-4554-9090-ea13d38d5d7c}
2023-12-27 17:26:40.866701|DEBUG   |Windows Audio Session|   |WAS::startDevice-enter - {0.0.0.00000000}.{7e87e3c3-6a33-4554-9090-ea13d38d5d7c}
2023-12-27 17:26:40.867702|DEBUG   |Windows Audio Session|   |WAS::startDevice-leave - {0.0.0.00000000}.{7e87e3c3-6a33-4554-9090-ea13d38d5d7c}
2023-12-27 17:26:40.902703|DEVELOP |Windows Audio Session|   |DeviceDeleteList::wait_for_deletes - enter - DeviceDeleteList
2023-12-27 17:26:40.902703|DEVELOP |Windows Audio Session|   |DeviceDeleteList::wait_for_deletes - leave - DeviceDeleteList
2023-12-27 17:26:40.902703|DEBUG   |Windows Audio Session|   |WAS::openDevice-enter - {0.0.1.00000000}.{3b3c5f6a-fb1b-464b-8908-37c9a9749ee5}
2023-12-27 17:26:40.904703|DEVELOP |Windows Audio Session|   |Mix Format: SRate:48000 Bitrate: 32 Channels: 1 - Microfone (2- Trust GXT 363 headset)
2023-12-27 17:26:40.904703|DEVELOP |Windows Audio Session|   |Initializing with mix format. - Microfone (2- Trust GXT 363 headset)
2023-12-27 17:26:40.944709|INFO    |Windows Audio Session|   |Initialized with 1 channels in 32bit, 48kHz. - Microfone (2- Trust GXT 363 headset)
2023-12-27 17:26:40.944709|DEVELOP |Windows Audio Session|   |WAS Buffer size: 1056 - Microfone (2- Trust GXT 363 headset)
2023-12-27 17:26:40.945708|DEBUG   |Windows Audio Session|   |WAS::openDevice-leave - {0.0.1.00000000}.{3b3c5f6a-fb1b-464b-8908-37c9a9749ee5}
2023-12-27 17:26:40.946707|DEBUG   |Windows Audio Session|   |WAS::startDevice-enter - {0.0.1.00000000}.{3b3c5f6a-fb1b-464b-8908-37c9a9749ee5}
2023-12-27 17:26:40.947707|INFO    |TSDNS         |   |A/AAAA DNS resolve successful, "3002.tsfivem.com.br" =(h: 104.21.32.147 p:0)
2023-12-27 17:26:40.951708|INFO    |TSDNS         |   |A/AAAA DNS resolve for possible TSDNS successful, "3002.tsfivem.com.br" =(h: 172.67.186.233 p:0)
2023-12-27 17:26:40.952707|DEBUG   |Windows Audio Session|   |WAS::startDevice-leave - {0.0.1.00000000}.{3b3c5f6a-fb1b-464b-8908-37c9a9749ee5}
2023-12-27 17:26:40.986708|INFO    |ClientUI      |1  |Connect status: Connecting
2023-12-27 17:26:41.083716|INFO    |TSDNS         |   |SRV DNS resolve unsuccessful, "_tsdns._tcp.tsfivem.com.br" Domain name not found
2023-12-27 17:26:41.268731|DEVELOP |PktHandler    |1  |Puzzle solve time: 0
2023-12-27 17:26:41.479350|INFO    |TokoVOIP      |141|Can't get current channel : not connected
2023-12-27 17:26:41.479350|INFO    |TokoVOIP      |141|Error getting all clients from the server : not connected
